STATE,COUNTY,STNAME,VOLOVERALLFEMALE1112ALL,VOLOVERALLFEMALE1112AA,VOLOVERALLFEMALE1112HISP,VOLOVERALLFEMALE1112OTHER,VOLOVERALLMALE1112ALL,VOLOVERALLMALE1112AA,VOLOVERALLMALE1112HISP,VOLOVERALLMALE1112OTHER,VOLOVERALLFEMALE1826ALL,VOLOVERALLFEMALE1826AA,VOLOVERALLFEMALE1826HISP,VOLOVERALLFEMALE1826OTHER,VOLOVERALLMALE1826ALL,VOLOVERALLMALE1826AA,VOLOVERALLMALE1826HISP,VOLOVERALLMALE1826OTHER,VOLLOWINCOMEFEMALE1112ALL,VOLLOWINCOMEFEMALE1112AA,VOLLOWINCOMEFEMALE1112HISP,VOLLOWINCOMEFEMALE1112OTHER,VOLLOWINCOMEMALE1112ALL,VOLLOWINCOMEMALE1112AA,VOLLOWINCOMEMALE1112HISP,VOLLOWINCOMEMALE1112OTHER,VOLLOWINCOMEFEMALE1826ALL,VOLLOWINCOMEFEMALE1826AA,VOLLOWINCOMEFEMALE1826HISP,VOLLOWINCOMEFEMALE1826OTHER,VOLLOWINCOMEMALE1826ALL,VOLLOWINCOMEMALE1826AA,VOLLOWINCOMEMALE1826HISP,VOLLOWINCOMEMALE1826OTHER,VOLLOWINSUREDFEMALE1112ALL,VOLLOWINSUREDFEMALE1112AA,VOLLOWINSUREDFEMALE1112HISP,VOLLOWINSUREDFEMALE1112OTHER,VOLLOWINSUREDMALE1112ALL,VOLLOWINSUREDMALE1112AA,VOLLOWINSUREDMALE1112HISP,VOLLOWINSUREDMALE1112OTHER,VOLLOWINSUREDFEMALE1826ALL,VOLLOWINSUREDFEMALE1826AA,VOLLOWINSUREDFEMALE1826HISP,VOLLOWINSUREDFEMALE1826OTHER,VOLLOWINSUREDMALE1826ALL,VOLLOWINSUREDMALE1826AA,VOLLOWINSUREDMALE1826HISP,VOLLOWINSUREDMALE1826OTHER,VOLOVERALLBOTH1112ALL,VOLOVERALLBOTH1112AA,VOLOVERALLBOTH1112HISP,VOLOVERALLBOTH1112OTHER,VOLOVERALLBOTH1826ALL,VOLOVERALLBOTH1826AA,VOLOVERALLBOTH1826HISP,VOLOVERALLBOTH1826OTHER,VOLLOWINCOMEBOTH1112ALL,VOLLOWINCOMEBOTH1112AA,VOLLOWINCOMEBOTH1112HISP,VOLLOWINCOMEBOTH1112OTHER,VOLLOWINCOMEBOTH1826ALL,VOLLOWINCOMEBOTH1826AA,VOLLOWINCOMEBOTH1826HISP,VOLLOWINCOMEBOTH1826OTHER,VOLLOWINSUREDBOTH1112ALL,VOLLOWINSUREDBOTH1112AA,VOLLOWINSUREDBOTH1112HISP,VOLLOWINSUREDBOTH1112OTHER,VOLLOWINSUREDBOTH1826ALL,VOLLOWINSUREDBOTH1826AA,VOLLOWINSUREDBOTH1826HISP,VOLLOWINSUREDBOTH1826OTHER,NORMOVERALLFEMALE1112ALL,NORMOVERALLFEMALE1112AA,NORMOVERALLFEMALE1112HISP,NORMOVERALLFEMALE1112OTHER,NORMOVERALLMALE1112ALL,NORMOVERALLMALE1112AA,NORMOVERALLMALE1112HISP,NORMOVERALLMALE1112OTHER,NORMOVERALLFEMALE1826ALL,NORMOVERALLFEMALE1826AA,NORMOVERALLFEMALE1826HISP,NORMOVERALLFEMALE1826OTHER,NORMOVERALLMALE1826ALL,NORMOVERALLMALE1826AA,NORMOVERALLMALE1826HISP,NORMOVERALLMALE1826OTHER,NORMLOWINCOMEFEMALE1112ALL,NORMLOWINCOMEFEMALE1112AA,NORMLOWINCOMEFEMALE1112HISP,NORMLOWINCOMEFEMALE1112OTHER,NORMLOWINCOMEMALE1112ALL,NORMLOWINCOMEMALE1112AA,NORMLOWINCOMEMALE1112HISP,NORMLOWINCOMEMALE1112OTHER,NORMLOWINCOMEFEMALE1826ALL,NORMLOWINCOMEFEMALE1826AA,NORMLOWINCOMEFEMALE1826HISP,NORMLOWINCOMEFEMALE1826OTHER,NORMLOWINCOMEMALE1826ALL,NORMLOWINCOMEMALE1826AA,NORMLOWINCOMEMALE1826HISP,NORMLOWINCOMEMALE1826OTHER,NORMLOWINSUREDFEMALE1112ALL,NORMLOWINSUREDFEMALE1112AA,NORMLOWINSUREDFEMALE1112HISP,NORMLOWINSUREDFEMALE1112OTHER,NORMLOWINSUREDMALE1112ALL,NORMLOWINSUREDMALE1112AA,NORMLOWINSUREDMALE1112HISP,NORMLOWINSUREDMALE1112OTHER,NORMLOWINSUREDFEMALE1826ALL,NORMLOWINSUREDFEMALE1826AA,NORMLOWINSUREDFEMALE1826HISP,NORMLOWINSUREDFEMALE1826OTHER,NORMLOWINSUREDMALE1826ALL,NORMLOWINSUREDMALE1826AA,NORMLOWINSUREDMALE1826HISP,NORMLOWINSUREDMALE1826OTHER,NORMOVERALLBOTH1112ALL,NORMOVERALLBOTH1112AA,NORMOVERALLBOTH1112HISP,NORMOVERALLBOTH1112OTHER,NORMOVERALLBOTH1826ALL,NORMOVERALLBOTH1826AA,NORMOVERALLBOTH1826HISP,NORMOVERALLBOTH1826OTHER,NORMLOWINCOMEBOTH1112ALL,NORMLOWINCOMEBOTH1112AA,NORMLOWINCOMEBOTH1112HISP,NORMLOWINCOMEBOTH1112OTHER,NORMLOWINCOMEBOTH1826ALL,NORMLOWINCOMEBOTH1826AA,NORMLOWINCOMEBOTH1826HISP,NORMLOWINCOMEBOTH1826OTHER,NORMLOWINSUREDBOTH1112ALL,NORMLOWINSUREDBOTH1112AA,NORMLOWINSUREDBOTH1112HISP,NORMLOWINSUREDBOTH1112OTHER,NORMLOWINSUREDBOTH1826ALL,NORMLOWINSUREDBOTH1826AA,NORMLOWINSUREDBOTH1826HISP,NORMLOWINSUREDBOTH1826OTHER,VOLOVERALLFEMALE5059ALL,VOLOVERALLFEMALE5059AA,VOLOVERALLFEMALE5059HISP,VOLOVERALLFEMALE5059OTHER,VOLOVERALLMALE5059ALL,VOLOVERALLMALE5059AA,VOLOVERALLMALE5059HISP,VOLOVERALLMALE5059OTHER,VOLOVERALLFEMALE2549ALL,VOLOVERALLFEMALE2549AA,VOLOVERALLFEMALE2549HISP,VOLOVERALLFEMALE2549OTHER,VOLOVERALLMALE2549ALL,VOLOVERALLMALE2549AA,VOLOVERALLMALE2549HISP,VOLOVERALLMALE2549OTHER,VOLLOWINCOMEFEMALE5059ALL,VOLLOWINCOMEFEMALE5059AA,VOLLOWINCOMEFEMALE5059HISP,VOLLOWINCOMEFEMALE5059OTHER,VOLLOWINCOMEMALE5059ALL,VOLLOWINCOMEMALE5059AA,VOLLOWINCOMEMALE5059HISP,VOLLOWINCOMEMALE5059OTHER,VOLLOWINCOMEFEMALE2549ALL,VOLLOWINCOMEFEMALE2549AA,VOLLOWINCOMEFEMALE2549HISP,VOLLOWINCOMEFEMALE2549OTHER,VOLLOWINCOMEMALE2549ALL,VOLLOWINCOMEMALE2549AA,VOLLOWINCOMEMALE2549HISP,VOLLOWINCOMEMALE2549OTHER,VOLLOWINSUREDFEMALE5059ALL,VOLLOWINSUREDFEMALE5059AA,VOLLOWINSUREDFEMALE5059HISP,VOLLOWINSUREDFEMALE5059OTHER,VOLLOWINSUREDMALE5059ALL,VOLLOWINSUREDMALE5059AA,VOLLOWINSUREDMALE5059HISP,VOLLOWINSUREDMALE5059OTHER,VOLLOWINSUREDFEMALE2549ALL,VOLLOWINSUREDFEMALE2549AA,VOLLOWINSUREDFEMALE2549HISP,VOLLOWINSUREDFEMALE2549OTHER,VOLLOWINSUREDMALE2549ALL,VOLLOWINSUREDMALE2549AA,VOLLOWINSUREDMALE2549HISP,VOLLOWINSUREDMALE2549OTHER,VOLOVERALLBOTH5059ALL,VOLOVERALLBOTH5059AA,VOLOVERALLBOTH5059HISP,VOLOVERALLBOTH5059OTHER,VOLOVERALLBOTH2549ALL,VOLOVERALLBOTH2549AA,VOLOVERALLBOTH2549HISP,VOLOVERALLBOTH2549OTHER,VOLLOWINCOMEBOTH5059ALL,VOLLOWINCOMEBOTH5059AA,VOLLOWINCOMEBOTH5059HISP,VOLLOWINCOMEBOTH5059OTHER,VOLLOWINCOMEBOTH2549ALL,VOLLOWINCOMEBOTH2549AA,VOLLOWINCOMEBOTH2549HISP,VOLLOWINCOMEBOTH2549OTHER,VOLLOWINSUREDBOTH5059ALL,VOLLOWINSUREDBOTH5059AA,VOLLOWINSUREDBOTH5059HISP,VOLLOWINSUREDBOTH5059OTHER,VOLLOWINSUREDBOTH2549ALL,VOLLOWINSUREDBOTH2549AA,VOLLOWINSUREDBOTH2549HISP,VOLLOWINSUREDBOTH2549OTHER,NORMOVERALLFEMALE5059ALL,NORMOVERALLFEMALE5059AA,NORMOVERALLFEMALE5059HISP,NORMOVERALLFEMALE5059OTHER,NORMOVERALLMALE5059ALL,NORMOVERALLMALE5059AA,NORMOVERALLMALE5059HISP,NORMOVERALLMALE5059OTHER,NORMOVERALLFEMALE2549ALL,NORMOVERALLFEMALE2549AA,NORMOVERALLFEMALE2549HISP,NORMOVERALLFEMALE2549OTHER,NORMOVERALLMALE2549ALL,NORMOVERALLMALE2549AA,NORMOVERALLMALE2549HISP,NORMOVERALLMALE2549OTHER,NORMLOWINCOMEFEMALE5059ALL,NORMLOWINCOMEFEMALE5059AA,NORMLOWINCOMEFEMALE5059HISP,NORMLOWINCOMEFEMALE5059OTHER,NORMLOWINCOMEMALE5059ALL,NORMLOWINCOMEMALE5059AA,NORMLOWINCOMEMALE5059HISP,NORMLOWINCOMEMALE5059OTHER,NORMLOWINCOMEFEMALE2549ALL,NORMLOWINCOMEFEMALE2549AA,NORMLOWINCOMEFEMALE2549HISP,NORMLOWINCOMEFEMALE2549OTHER,NORMLOWINCOMEMALE2549ALL,NORMLOWINCOMEMALE2549AA,NORMLOWINCOMEMALE2549HISP,NORMLOWINCOMEMALE2549OTHER,NORMLOWINSUREDFEMALE5059ALL,NORMLOWINSUREDFEMALE5059AA,NORMLOWINSUREDFEMALE5059HISP,NORMLOWINSUREDFEMALE5059OTHER,NORMLOWINSUREDMALE5059ALL,NORMLOWINSUREDMALE5059AA,NORMLOWINSUREDMALE5059HISP,NORMLOWINSUREDMALE5059OTHER,NORMLOWINSUREDFEMALE2549ALL,NORMLOWINSUREDFEMALE2549AA,NORMLOWINSUREDFEMALE2549HISP,NORMLOWINSUREDFEMALE2549OTHER,NORMLOWINSUREDMALE2549ALL,NORMLOWINSUREDMALE2549AA,NORMLOWINSUREDMALE2549HISP,NORMLOWINSUREDMALE2549OTHER,NORMOVERALLBOTH5059ALL,NORMOVERALLBOTH5059AA,NORMOVERALLBOTH5059HISP,NORMOVERALLBOTH5059OTHER,NORMOVERALLBOTH2549ALL,NORMOVERALLBOTH2549AA,NORMOVERALLBOTH2549HISP,NORMOVERALLBOTH2549OTHER
47,119,Tennessee,1073.2,141.2,90,973.6,1102.4,157.6,93.6,851.2,4113.6,558.4,238.4,3828.8,4150.4,651.2,292.8,3206.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071,159,79,52,985,148,65,32,,,,,,,,,,,,,,,,,0.008273692,0.007939781,0.000991887,0.002399409,0.008222071,0.008326564,0.000980849,0.002288128,0.006545893,0.006840736,0.000750405,0.001192146,0.00615993,0.007929969,0.000777249,0.001019992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008247882,0.008133173,0.000986368,0.002343769,0.006352912,0.007385353,0.000763827,0.001106069,,,,,,,,,,,,,,,,,2702.37768,382.1133697,250.0244498,2854.316256,3129.916547,461.3308674,274.98457,2439.592685,12430.79481,1704.819204,675.3824521,10823.5092,12451.72248,1915.929991,824.9213698,8729.875477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3109.779388,478.4477486,198.0539704,146.9668028,2879.680919,430.9411639,174.3689283,87.5459783,,,,,,,,,,,,,,,,,0.008560973,0.007368776,0.001264422,0.025569185,0.009610514,0.009682867,0.001169426,0.04613535,0.006794259,0.007247002,0.000652129,0.020078771,0.006680943,0.008250456,0.000920047,0.031889487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008421142,0.008978214,0.000896445,0.002534154,0.006509511,0.008514662,0.000767465,0.001036427
47,121,Tennessee,156,3.2,6.8,149.2,143.6,2,4,137.6,460.8,8,30.4,425.6,544,6.4,14.4,523.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,2,5.00E+00,4,120,2,3.00E+00,3,,,,,,,,,,,,,,,,,0.001258356,0.000103114,7.63E-05,0.00018457,0.001146564,0.000101543,4.90E-05,0.00017601,0.000747727,9.63E-05,4.84E-05,0.000140252,0.000798509,0.000102987,2.29E-05,6.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00120246,0.000102329,6.27E-05,0.00018029,0.000773118,9.97E-05,3.56E-05,0.000104126,,,,,,,,,,,,,,,,,447.0038725,9.314397805,18.17525495,443.7473029,423.4031696,5.809995804,10.41222193,413.1857871,1263.497256,23.83702359,80.41391417,1136.496186,1615.534122,16.13689119,38.51585163,1450.223193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.9313052,5.020283738,13.4813935,11.06178207,318.5743467,5.888092762,8.394718161,8.667677572,,,,,,,,,,,,,,,,,0.001416082,0.000179621,9.19158E-05,0.003975123,0.001300074,0.000121946,4.42801E-05,0.028274505,0.000690586,0.000101329,7.76453E-05,0.002108322,0.000866811,6.94893E-05,4.29573E-05,0.019552314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001261721,9.42071E-05,6.10204E-05,0.000190739,0.000720137,0.000116339,3.69484E-05,0.000102614
47,123,Tennessee,553.6,13.2,38.4,509.6,625.2,13.6,42.8,568.8,2057.6,56,124.8,1918.4,2104,78.4,92.8,1932.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,13,37,23,509,13,23,14,,,,,,,,,,,,,,,,,0.004262682,0.000721798,0.000483227,0.001015135,0.004661688,0.000609261,0.000441382,0.001056059,0.00325327,0.000481742,0.00029048,0.000490884,0.003308111,0.000823893,0.000251463,0.000475996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004462185,0.00066553,0.000462304,0.001035597,0.00328069,0.000652817,0.000270971,0.00048344,,,,,,,,,,,,,,,,,1633.11593,36.98866231,115.5495348,1476.225309,1832.527304,40.70008598,117.1961457,1536.043777,5431.566168,154.2061436,357.4185342,5615.612217,6138.792367,221.4467676,267.5114172,5739.780495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.5733,36.63390978,106.6312542,65.23170372,1410.173866,32.53131274,65.83265552,35.9919127,,,,,,,,,,,,,,,,,0.005173615,0.000713299,0.000584356,0.01322414,0.005626837,0.000854254,0.0004984,0.038171428,0.002968713,0.000655514,0.000345113,0.010417563,0.003293755,0.000953603,0.000298359,0.026822031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004274705,0.000687446,0.000482642,0.001124793,0.003187694,0.000642763,0.000289755,0.000426096
47,125,Tennessee,2552.4,561.2,306.8,2198.8,2619.2,558.4,332.8,1728,13776,3049.6,1468.8,12048,15076.8,3404.8,1787.2,9884.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546,569,283,271,3432,719,358,244,,,,,,,,,,,,,,,,,0.019819111,0.029284389,0.003509754,0.012366187,0.019401071,0.028939886,0.003555577,0.012056675,0.021946452,0.03362559,0.004042507,0.008695652,0.022294891,0.038105046,0.004366313,0.008159935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019610091,0.029112137,0.003532665,0.012211431,0.022120672,0.035865318,0.00420441,0.008427793,,,,,,,,,,,,,,,,,7362.581829,1633.27698,836.3950905,6451.665351,7923.418431,1427.059193,842.2514374,4499.385361,41876.06253,8303.013293,3886.371796,30799.3418,37740.53901,8980.285955,4739.755302,25756.59933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7364.697751,1553.938107,854.5478171,793.3178089,8903.404264,2119.786324,1057.918128,653.8392413,,,,,,,,,,,,,,,,,0.023324224,0.031496549,0.004229812,0.057794516,0.024329123,0.029952526,0.003581839,0.06429046,0.022888063,0.035295209,0.003752563,0.057136085,0.020249601,0.038671274,0.005286319,0.060745485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019943269,0.029160109,0.003867912,0.013679211,0.020126123,0.041883361,0.004656304,0.007740579
47,127,Tennessee,86.8,2,3.2,83.6,82.4,1.6,1.6,79.2,256,3.2,9.6,241.6,248,3.2,12.8,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2,2.00E+00,2.00E+00,63,0,2.00E+00,2.00E+00,,,,,,,,,,,,,,,,,0.000660637,0.000103114,2.54E-05,9.23E-05,0.000633628,0.000101543,2.45E-05,8.80E-05,0.000419777,0,2.42E-05,7.01E-05,0.000392917,0,2.29E-05,6.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000647132,0.000102329,2.50E-05,9.01E-05,0.000406347,0,2.35E-05,6.91E-05,,,,,,,,,,,,,,,,,255.8278908,5.519618836,9.262410623,243.5228141,206.5006915,4.670088478,4.369089738,213.9770848,774.8973639,8.14903603,24.04000811,725.8443552,684.1472823,8.66296272,34.58942464,630.5519708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.4342333,5.349995106,5.779049955,5.271578939,174.0836207,0,5.796619403,5.6157367,,,,,,,,,,,,,,,,,0.000810448,0.000106442,4.68418E-05,0.002181496,0.000634067,9.80204E-05,1.85804E-05,0.02651867,0.000423533,3.46407E-05,2.32123E-05,0.001346519,0.000367078,3.73048E-05,3.85781E-05,0.018163179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000667333,0.000100394,2.61575E-05,9.0898E-05,0.000393516,0,2.55131E-05,6.64828E-05
47,129,Tennessee,255.2,0,2.4,251.6,277.6,1.6,4.4,271.6,828.8,8,16,803.2,1425.6,190.4,22.4,1212.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,1,4.00E+00,8,276,26,5.00E+00,6,,,,,,,,,,,,,,,,,0.002107747,0,5.09E-05,0.000461425,0.002066833,0.000101543,4.90E-05,0.000264015,0.001351156,9.63E-05,4.84E-05,0.000210379,0.002192732,0.002574665,6.86E-05,0.000203998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00208729,5.08E-05,5.00E-05,0.00036272,0.001771944,0.001335507,5.85E-05,0.000207189,,,,,,,,,,,,,,,,,737.5777897,0,6.272597948,635.7035196,832.4332951,4.203836071,11.4583106,826.492849,2284.251897,20.60755476,42.03822188,2139.717168,4011.703517,571.3915252,64.74202457,3514.381182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.1920021,2.834187338,10.17265148,21.94763194,822.3435835,77.67935755,15.16773547,15.56511191,,,,,,,,,,,,,,,,,0.002336603,0,3.17217E-05,0.005694681,0.002556014,8.82343E-05,4.87287E-05,0.031917413,0.001248496,8.76005E-05,4.05908E-05,0.003969405,0.00215247,0.00246055,7.22077E-05,0.023050541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001890672,5.31844E-05,4.60441E-05,0.000378444,0.001858906,0.001534812,6.6759E-05,0.00018427
47,131,Tennessee,408.8,52,30.8,374.4,400.8,50,20,330.8,1387.2,156.8,49.6,1332.8,1456,163.2,99.2,1193.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,56,22,12,354,42,18,6,,,,,,,,,,,,,,,,,0.003350374,0.002680965,0.000305196,0.000645995,0.003168138,0.003046304,0.000245212,0.000440025,0.002282536,0.002023316,0.00014524,0.000210379,0.002281456,0.002162719,0.000274323,0.000203998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003259256,0.002863634,0.000275204,0.00054301,0.002281996,0.002093018,0.000209782,0.000207189,,,,,,,,,,,,,,,,,1165.655493,153.9634595,80.6917638,1007.32349,1006.813913,137.4857083,58.45725957,881.2793789,3746.69927,436.6294192,139.1738954,4014.914483,3959.144325,478.3947821,249.1440836,3403.038061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.095201,170.5612951,63.8062578,31.89982286,1023.969419,124.396014,50.84125231,16.10450667,,,,,,,,,,,,,,,,,0.003692728,0.002969072,0.000408074,0.009023682,0.003091456,0.002885686,0.000248601,0.032400304,0.002047821,0.001856064,0.000134382,0.007448097,0.00212427,0.002060083,0.000277874,0.022861843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003173981,0.003200633,0.000288804,0.00055005,0.00231468,0.002457853,0.000223772,0.000190656
47,133,Tennessee,275.2,1.6,4.8,269.2,312.8,1.2,8.8,302.8,942.4,3.2,12.8,926.4,1112,1.6,9.6,1100.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,2,7.00E+00,7,241,2,3.00E+00,5,,,,,,,,,,,,,,,,,0.002265041,0.000103114,7.63E-05,0.000276855,0.002293128,0.000101543,9.81E-05,0.00035202,0.001534809,9.63E-05,2.42E-05,0.000140252,0.001571669,0.000102987,4.57E-05,0.000203998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002279085,0.000102329,8.72E-05,0.000314437,0.001553239,9.97E-05,3.50E-05,0.000172125,,,,,,,,,,,,,,,,,804.6199198,4.044095197,13.13090572,698.0132843,819.0454996,3.017123218,24.55811131,849.2794226,2403.388236,9.105551388,35.1226941,2614.560522,3378.337158,4.6347564,29.11015866,2964.49943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.7136444,6.04860279,17.99059809,19.51786844,655.578434,6.104383769,8.496670427,12.80576946,,,,,,,,,,,,,,,,,0.002548988,7.79874E-05,6.64055E-05,0.006252857,0.002514907,6.33264E-05,0.000104438,0.032118255,0.001313612,3.87067E-05,3.39134E-05,0.00485029,0.001812639,1.99584E-05,3.2467E-05,0.02211863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002314526,0.000113504,8.14303E-05,0.000336547,0.001481933,0.000120612,3.73971E-05,0.000151603
47,135,Tennessee,91.2,3.6,3.2,87.6,99.2,3.2,3.6,92.4,326.4,6.4,25.6,299.2,339.2,4.8,17.6,316.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2,3.00E+00,4,87,1,4.00E+00,2,,,,,,,,,,,,,,,,,0.000707825,0.000103114,2.54E-05,0.00018457,0.000814664,0.000101543,4.90E-05,0.00017601,0.000564075,9.63E-05,4.84E-05,7.01E-05,0.000557689,0,4.57E-05,6.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000761245,0.000102329,3.72E-05,0.00018029,0.000560882,4.82E-05,4.71E-05,6.91E-05,,,,,,,,,,,,,,,,,256.9267277,10.64974057,9.596063952,244.722001,273.378252,8.853352824,10.34369768,269.6948703,906.8246532,18.97355193,68.48304974,868.0316092,967.6259983,14.15351136,52.20772383,875.4808513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.9231913,5.291360521,9.105776709,12.09017246,250.3654063,2.557742791,11.12003849,5.524834183,,,,,,,,,,,,,,,,,0.000813929,0.000205372,4.85292E-05,0.002192239,0.000839417,0.000185823,4.39886E-05,0.027009769,0.00049564,8.06545E-05,6.61252E-05,0.001610292,0.000519178,6.09484E-05,5.8228E-05,0.018578271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000674073,9.92939E-05,4.12152E-05,0.000208471,0.00056595,5.05366E-05,4.89436E-05,6.54066E-05
47,137,Tennessee,48.4,0,1.6,46.8,71.2,0,4.4,66.8,182.4,0,3.2,179.2,190.4,0,4.8,185.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,3.00E+00,0,47,0,1.00E+00,0,,,,,,,,,,,,,,,,,0.000408966,0,2.54E-05,0,0.000512937,0,4.90E-05,0,0.000288597,0,0,0,0.000316869,0,2.29E-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000460951,0,3.72E-05,0,0.000302733,0,1.14E-05,0,,,,,,,,,,,,,,,,,139.1069769,0,4.373588027,138.9891166,182.718526,0,11.27299671,193.0979132,475.8432163,0,9.002511946,506.7336251,489.5347864,0,13.6738681,525.9757491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.4707664,0,8.325900337,0,136.7212352,0,2.978950081,0,,,,,,,,,,,,,,,,,0.000440683,0,2.21181E-05,0.001245075,0.000561043,0,4.79406E-05,0.02633464,0.00026008,0,8.69255E-06,0.000940045,0.000262659,0,1.52507E-05,0.017985948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000488707,0,3.76853E-05,0,0.000309058,0,1.31115E-05,0
47,139,Tennessee,196.8,0.8,3.6,192.4,221.2,1.6,5.6,214,673.6,3.2,12.8,660.8,806.4,8,20.8,777.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,1,5.00E+00,5,181,1,4.00E+00,4,,,,,,,,,,,,,,,,,0.001651593,0,5.09E-05,0.000276855,0.001719846,0.000101543,7.36E-05,0.00017601,0.00112815,0,4.84E-05,0.000140252,0.001204102,0.000102987,4.57E-05,0.000135999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001685719,5.08E-05,6.22E-05,0.000226432,0.001166126,5.15E-05,4.71E-05,0.000138126,,,,,,,,,,,,,,,,,595.4340414,2.198004765,9.853836715,521.6189879,558.5898396,4.547550057,16.25222338,637.6724146,1803.33061,8.305726188,38.37886354,1741.353781,2209.586807,22.23157198,62.22229235,2102.754577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0912771,2.690237966,14.75280799,14.51817123,546.1421664,2.965669524,10.43533676,10.7667223,,,,,,,,,,,,,,,,,0.0018863,4.23869E-05,4.98328E-05,0.004672703,0.001715169,9.54485E-05,6.91158E-05,0.030253141,0.000985641,3.53067E-05,3.70575E-05,0.003230398,0.001185549,9.57345E-05,6.93974E-05,0.02065819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001784789,5.04831E-05,6.67752E-05,0.000250337,0.001234553,5.85966E-05,4.59299E-05,0.000127464
47,141,Tennessee,831.6,30.8,76.4,746.4,942,24,97.6,820.4,6161.6,145.6,363.2,5723.2,7150.4,233.6,299.2,6617.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,22,75,47,1625,47,77,60,,,,,,,,,,,,,,,,,0.006559182,0.001237369,0.000890155,0.002122554,0.006819039,0.001015435,0.000980849,0.002112118,0.009838517,0.00183062,0.000895645,0.001402525,0.011090409,0.002883625,0.000914411,0.002719978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006689111,0.001126402,0.000935502,0.002117336,0.010464463,0.002357122,0.000905028,0.002061251,,,,,,,,,,,,,,,,,2090.375777,83.2750748,216.147104,2262.155533,2444.392558,67.769235,290.7717836,2242.927327,17175.45655,439.1064475,935.3899559,15736.26549,20340.65283,655.5745055,854.0980573,17822.77454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.394012,66.22072205,209.2109943,141.9099692,4816.67416,121.0100657,229.6739834,163.7179625,,,,,,,,,,,,,,,,,0.006622187,0.001605899,0.001093098,0.020264564,0.00750559,0.001422408,0.001236564,0.044401933,0.009387533,0.001866594,0.000903184,0.029192462,0.010913731,0.002823062,0.000952588,0.047299655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006711379,0.001242651,0.000946945,0.002446959,0.01088808,0.002390952,0.001010883,0.001938201
